TIC,latitude,longitude
403308915,55.54284764,5.198919935
146261607,-34.81934258,123.5819298
124573851,-5.181683878,158.9006588
230088370,71.50585075,247.3569003
25334160,-10.87067047,98.26779707
327579226,57.20065318,4.736127117
382474101,-52.046527,12.274293
320536216,10.34387813,120.105459
64553698,57.56351145,338.4525667
38571020,-64.34757135,63.19914437
267527924,-48.06350977,114.0507398
161156159,-48.74090445,190.1324581
429295277,-51.07504134,184.2590928
73448352,30.36049994,38.3081438
377420580,60.17363467,341.9647583
450327768,35.9136652,160.229484
52548453,-30.4920082,100.9257078
266688542,46.38474181,321.0238843
101395259,-23.33215027,148.720387
272049972,62.9215158,355.4166462
199444169,42.56026935,334.8832427
437329044,-23.38335035,207.5849632
284738182,-37.83551404,110.8819102
63303499,-24.88399757,104.9227374
241076290,52.58550296,29.03283093
377739433,65.95794631,348.5738265
346929661,59.33477745,0.97758264
186547153,-34.43186607,132.8388741
52368076,-66.67582007,23.59472809
196286587,-25.06943885,125.5571428
113553629,-30.99607069,113.4240649
430528566,52.9009626,333.1712299
30329585,31.32376929,289.2387368
237928815,-59.88258311,57.99957647
409794137,-13.55984099,126.4337795
29119552,45.80801537,118.6298095
467281353,-60.9326389,168.0766664
245947683,14.81565712,70.37504994
20318757,-29.65319093,167.1337084
66783360,49.91806991,341.9707819
232976128,66.30873251,200.5617346
67309890,48.55008471,343.1563751
92783821,35.52466442,303.0173812
296739893,-12.16548662,142.1732879
71854745,54.568457,26.29941839
381714186,5.852309995,196.8331666
357972447,50.50093247,316.9559171
277447970,52.81473533,320.829507
347538174,21.49512942,247.4816025
432549364,39.38382837,0.362153885
158324245,46.86831422,286.9714153
219379012,-48.11593103,76.83381252
92992033,-18.64963127,83.95548233
156991337,-42.04527668,99.95387721
428065977,52.11575889,339.120292
317397615,75.01794428,349.7964196
285677945,50.49903069,53.09897299
370745311,-67.50520118,144.5819331
275384718,-46.89693248,178.5473499
445903569,-51.75655647,147.1746695
469782185,-37.30401555,292.391616
167418898,-67.65617318,99.60951524
153027658,-44.96175617,48.72628378
48476908,-34.68155492,150.1541351
425220920,7.016357095,111.6439476
278895705,-55.6390549,100.9703685
453464017,-72.7982253,152.280603
211438925,-23.93571063,5.160568667
154927364,84.07158033,207.8748287
183537452,-39.90673888,357.8795167
322202434,68.80707659,325.3244335
141227133,-47.38350402,129.3153851
458914949,61.90788292,48.42329364
154089169,68.61801469,209.2181326
447061717,-52.46942926,156.7478893
190743990,45.64689651,325.7871587
229951289,60.67103145,288.6754488
324395151,-64.88297555,176.866409
434718964,64.06733664,345.4880663
278866211,-55.2445539,100.8078943
410245915,-20.27475659,133.9648807
257605131,-37.93978324,62.96644592
286561122,35.49516393,65.87624408
404467699,-14.14914337,25.87125319
134396419,-37.06187782,122.2729492
122262940,-57.94061597,133.2387689
188589164,35.40674401,239.5783246
224596152,57.30545127,254.5029384
310981412,69.20078758,161.4280638
416624606,50.32391182,310.0380295
326453034,-25.63173374,339.6776702
59859387,-45.5677871,110.3697368
33091633,-4.812169597,104.8759471
461387302,66.65055995,3.021591226
20178111,-40.3957704,89.89750047
120960812,39.48787721,286.6383931
274151135,-89.47155199,146.062544
345996087,44.08013307,327.4800905
250724252,53.12154035,33.50522978
470315428,52.86494749,64.64835019
146172354,-42.24019964,157.8670477
269509393,60.17558739,350.3733714
189013222,-15.51256781,79.10183308
470852531,61.55414642,359.7408318
165523947,40.16718733,316.8138879
304774444,-52.26282041,281.3694517
241065596,49.38865643,21.73619091
232967440,70.76841019,197.6823439
220518305,-64.32070705,41.46730207
245462406,55.70324976,38.82164151
127476180,-28.20488157,117.1133267
101497191,-33.79931368,149.2258931
238197709,-72.94740791,57.26551849
411608801,21.61694616,18.99521187
374997123,-63.07937538,99.22469099
190496853,-40.54381091,133.4087875
232679662,55.26642551,282.4745335
1717732429,55.26642551,282.4745335
137500798,82.92719663,132.6351809
149301575,-60.47711615,82.97944402
178284730,-20.45108636,60.38562447
101929303,35.9883563,299.2738442
177126182,-11.97984567,106.4050664
365389353,51.32355842,323.8645651
164150539,30.57271005,335.7535293
240148934,31.46565516,101.3820736
93594834,-7.336594335,114.4208691
38846515,-64.02703688,68.95970924
104024556,-35.54953365,196.0438919
387413037,69.15187525,311.2366371
276380902,58.32891201,308.0657658
197650870,52.22785669,336.7050508
468845640,53.79597144,337.8334878
229650439,74.93760321,280.9241668
306338882,-14.78831822,14.09490688
1718201850,71.71218278,286.7471369
266500992,52.2570638,61.17219242
15565627,39.87718953,307.0166783
167403519,38.104849,319.325008
253132689,-57.25362704,194.7698231
89535068,-57.19411271,127.2811799
349790953,-61.29248173,113.454795
160491359,73.0738545,239.0180675
73038411,-2.010775242,120.2041292
148659924,-32.90377097,114.8644486
118327550,-36.71816999,10.57058722
327341626,42.67778351,24.69043971
294176967,52.04086518,300.8051551
15445551,-52.84083319,185.3246918
334811204,63.59906015,331.7017944
5772442,-7.129637469,111.7665749
314865962,-72.74424326,53.28131051
371188886,-66.68668484,146.3978608
405862830,-43.62065223,279.0624329
233953967,56.46262586,305.3951158
318022259,48.33038926,107.8664288
330332501,46.06054834,315.1104213
70914192,-17.41985258,64.65705681
162246865,-44.42888194,168.8716096
96291218,30.28040242,73.03483936
421308357,57.76055826,288.8181153
445137888,56.07006535,11.30240078
368536386,36.76581339,89.4201944
219776325,61.12129018,263.5433843
191284318,42.46311581,9.573160199
376637093,69.50373699,340.0844209
172193428,-28.40423895,98.53201071
372730331,39.16254133,152.3303772
316254876,54.86568631,51.98866849
275722992,44.89971306,318.7849903
53427308,54.59663986,118.8819191
376682699,69.07444823,340.3522063
41330864,38.43103919,301.7104189
230017325,61.77610631,291.4691838
294781547,-68.76186214,71.4840142
232967666,71.61812706,198.1532158
241173474,43.00919653,116.1072936
134537478,-42.40975427,108.3014748
129319156,-52.88596356,228.8431328
191146556,46.34033443,8.304434468
409520860,37.18663539,355.4518935
236387002,26.3041816,244.4300231
241040309,48.95539058,20.71737275
146406806,-31.60831606,123.7335319
220016044,-48.48472361,32.32179192
416987878,50.320725,322.8921287
53875855,34.14825787,14.65275647
389924075,-70.99178648,87.87434418
288185138,82.95213658,222.8425635
145027461,-30.7879517,122.2574891
312259170,59.46450162,11.04277136
295541511,-66.4198078,273.6022255
143257766,-45.89268416,293.3892024
219508169,42.68747167,246.7975206
329145325,59.65059333,332.7126916
157568289,-36.77083444,106.7674289
447206604,-48.42857353,156.9950348
252636888,52.78709038,346.5184006
455791689,46.90312834,346.3474147
429302040,-10.1461733,188.3868504
445859771,58.39044475,214.1205518
251848941,-30.45374026,7.301262525
453260209,-77.29630816,146.878422
336740528,61.14893307,334.7384336
274138511,6.445699781,116.6870506
155005217,42.54931756,345.2438354
203189770,32.58104513,304.8000207
99869022,61.3527159,166.8806942
318746829,56.00861269,349.7186368
285666479,52.07104753,43.61067544
256621916,60.2464387,300.4883193
92677094,15.736138,293.2682813
154459165,-28.06609255,122.0345059
174041208,43.37687072,351.0175868
77156829,-39.78670761,68.1776452
358460246,-64.94146418,119.0144162
29054413,25.04807204,50.91635665
375223080,-75.92623555,133.969038
31858843,-32.8599875,289.4792984
233071822,60.67564954,270.8065503
69068526,17.80873931,291.7076925
333821572,-17.1751119,116.2749091
181304295,-36.6570417,130.9196333
129991079,40.89136134,37.13230712
393414358,-38.32326505,94.33645253
445144327,58.71207846,11.23414345
420288086,61.835626,10.96276461
43647325,-6.229826703,76.08180172
270841724,-47.11475748,132.068717
470709084,61.68276026,357.3681049
321041369,56.96359053,81.67135066
111991770,-32.15961535,208.9279665
356473034,50.22581142,117.0269692
280097543,-77.38330911,47.14999787
322054600,68.98736393,323.8702039
258777134,71.7136,286.74788
385105624,46.68218285,50.80800084
133654092,-41.55982516,121.1851117
147951030,71.54092802,167.8659446
292321872,45.50017206,31.90220787
190442486,41.95078588,324.935469
389182138,54.16177132,343.6357525
54364414,62.35174946,19.23411389
343648136,-76.30076113,272.3118113
122612091,-30.16904484,41.04004079
272625214,62.14269621,356.318427
76923707,-34.49139876,352.1719592
363761216,71.15881382,5.867238382
145982812,-50.00883372,133.1452668
415741431,58.27607296,339.1443953
24364065,33.27371319,291.120506
237071229,61.8714962,307.0229066
173612049,44.50885091,348.5815702
459997997,-60.57518087,156.2502244
147950620,69.96470846,167.8204822
89759617,35.58840507,301.5646775
89643259,33.04922799,301.4108424
410528770,60.56910509,328.2157391
367099243,72.61541543,317.7295558
117322779,49.78375695,48.35226352
347098457,-16.02342442,117.4702438
230377505,60.23389142,285.2057355
334911765,-62.90662564,213.9789867
356453768,-61.37146411,134.1908343
270333769,61.39253679,351.8803335
406941612,-80.47294046,229.3402974
243200602,-42.47526796,203.1059837
47425697,-24.95924478,342.2561049
320506985,54.65460042,8.163433005
281979481,-75.80151827,130.5046993
452803785,52.63633515,338.4348955
285094173,46.47082095,186.5820613
259377017,-51.95623229,68.41550094
23740089,37.74854452,208.0996802
80275202,-44.37511706,121.5262531
394509844,-79.80255029,154.9969263
315755496,82.43526609,310.3315274
231912935,-63.79059783,7.318130057
122613513,-32.21090736,41.18849573
261369656,-46.27794894,292.6046957
335996558,62.85737971,333.3318583
219824469,48.25009528,204.4402755
38696105,-60.12997653,66.1363122
146438872,-22.71190623,75.53169224
90919952,-44.62548438,277.4329399
117979694,-17.74508874,71.92133572
394657039,-78.54983928,51.78201569
318608749,-83.56707169,9.126146423
418959198,36.51764328,344.9072479
268371979,-2.347448902,105.0630731
1400212743,40.45737948,267.3546078
388106759,-69.47493878,62.8542415
198153540,46.51939928,211.0941078
210445631,-56.322302,212.1934263
356867115,71.58137836,275.8631336
177722855,-11.32895031,107.4215564
174599051,-39.13548355,114.6992467
153651591,-26.16570336,121.0092846
379286801,-54.91075069,283.3018712
393831507,27.45214771,187.6864754
147340931,-44.98470711,162.9168768
125739286,-31.2020661,215.1228711
235937532,81.5547932,293.9146821
326732851,62.62593854,359.6782693
280437559,2.09892341,115.1368329
236312126,28.16956101,240.5493596
125894957,-26.07095327,115.280399
444842193,-55.31827339,147.7578319
306955329,48.63757464,14.1135876
143994283,-42.9990841,119.3007689
178367144,-1.982773802,123.392307
50712784,-11.50098639,126.3378485
351603103,-63.78985448,310.0865768
276128561,-37.04289849,224.2087594
311890977,-76.85783447,263.0038394
96097215,-7.330819213,146.8918014
233071926,60.41732545,270.7391709
427279997,54.60119016,351.3807557
176984236,-66.32832463,101.9095354
445586472,-57.23634866,117.0841554
209459275,-31.16269496,46.81873235
261867566,-71.36145445,227.6590235
294179389,53.29568221,300.8385704
453209605,11.98079752,116.9143295
407059875,66.16817002,5.470038442
198206613,63.49855055,247.0447157
409459226,-11.94269568,109.9503251
378159598,41.56512855,294.7226998
152476657,-45.8982154,62.61606656
295562522,-67.77862971,171.3785444
36724087,-11.71673377,154.6464046
255685030,-52.4604403,98.46893726
279251651,-59.18326449,104.155226
271581073,-77.52908939,319.5511424
259129875,68.01466189,291.880214
256414077,60.71553077,15.60652089
273985865,-83.22813602,30.50840571
176796997,-32.0055175,48.37874888
435680451,79.16558516,17.91396521
424391516,75.30325652,281.5773694
13499636,28.05574493,320.2016468
238004786,-53.00564511,102.5684188
240968774,49.23377998,19.11392939
329277372,57.28232817,332.6303594
182943944,-37.783291,124.7264729
259172391,71.49738735,292.7676755
25155310,-69.2268227,63.37393962
179159972,-9.893682642,109.0563667
408159788,7.056063306,78.44751497
277014266,53.56163235,306.4259224
162362398,-44.01712448,169.4144966
15863518,39.8431806,100.5206503
287190564,54.1085105,292.5051812
375850439,67.97118426,336.2950557
255704097,-50.29744431,99.11516193
291555748,-50.26661719,111.7160731
175310067,-36.09833532,116.1108202
149577217,21.92308363,195.7620265
327301957,-72.01044902,310.7607244
416195870,57.34418289,287.2419954
341420329,-54.87856297,120.1480816
230017324,61.77625295,291.4651496
327577308,56.36702866,4.746308525
260130483,-55.4035495,92.30512308
393965778,45.56399453,212.5468971
399144800,-67.38781455,163.1999472
165527918,54.09113489,266.1336186
302518439,72.53324284,134.1201207
25799609,-0.772895925,119.1492948
453387619,49.47821313,113.8744994
262330063,4.809957293,78.31873749
198008005,-54.5928704,60.19974393
233120979,62.85825625,273.5294067
286355915,34.36891594,37.89326055
46096489,-20.27551173,214.683011
279999655,4.715110412,114.0124613
240681314,51.28876641,9.458791694
81247740,17.68721954,205.3542843
138294130,36.22964944,229.9913356
350153977,-81.25074373,53.15926132
322062001,69.283953,324.2389261
269558487,-2.144529515,15.54293561
382188882,-55.01990104,81.35298266
314835525,56.69451457,346.9096694
420049884,1.323677551,36.27635135
265077027,4.038552311,127.1783843
179155220,-8.329360349,109.1069116
229770036,70.83969714,282.1741882
5109298,-5.432661572,107.5981093
402898317,70.8694158,302.7380077
405559035,55.15360073,234.8613837
1003831,-16.03628,130.2951647
357536526,-64.47143363,137.6630184
353475866,34.77316688,90.30846478
441797803,73.26108755,264.3790182
219388773,-50.85878536,77.04757944
268644785,-52.12043728,117.4150081
410450228,-60.41243814,117.8949822
167600516,-65.62371873,102.0215748
169765334,-15.63465289,351.3208624
37770169,-25.03112256,94.00965475
101948569,-44.16082457,14.75474531
445822015,-48.32086765,147.0057091
176957796,-66.23803573,101.2972931
404340025,-49.63967553,195.8279928
155044736,-27.97181909,122.8959567
198077394,-56.25373862,63.82514887
271596418,-74.97078655,108.567957
355636844,-56.01313502,358.3015305
239154970,33.83503278,113.1842378
41227743,-69.420275,91.519877
229747848,70.28994074,280.3267614
311035838,48.0286684,206.0941413
229888286,28.215779,226.1164332
160222069,-43.04759238,28.07755347
140706664,-43.82844011,128.3820111
9392421,39.52676934,167.7778216
154716798,84.0303674,158.0123699
277099925,-67.45959668,83.98653497
147203645,-44.01778439,323.1959072
219852882,68.84291612,256.6229152
270380593,2.418021265,32.78176529
453789494,-47.23757697,199.4338433
70899085,-12.08401501,64.19000208
128449971,-42.02931825,219.3894506
260417932,-54.57817486,95.94124542
29857954,-26.69263186,316.6319018
328750515,57.93894405,332.2870683
288636342,78.61113017,279.4644882
396740648,66.36068325,97.74821094
328933398,84.37186858,212.5684287
356158613,39.66814924,300.707846
55559618,-64.92932793,73.13845
294471966,51.36190732,302.0013941
306472057,-69.70177112,118.4348203
159873822,52.30631426,237.9241797
47617161,-33.82613339,220.4268003
138727432,-37.89292809,32.91424387
470127886,81.56594012,331.1170527
378355116,60.48166422,358.2483997
38541473,-10.97337739,56.30457233
140760434,-74.92044562,74.13024227
219229644,-50.94447771,63.31857249
347013211,54.93446295,1.119139199
398943781,-30.63986878,190.6187289
242083025,-39.62989999,201.642314
285048486,64.79692529,120.6106263
165763244,55.18541787,232.1400838
236714379,65.88900798,239.2016124
236815160,59.76306598,283.637491
219852584,67.87146666,256.6722866
121966220,41.78583221,75.79773644
233681149,65.01187332,260.364977
219854185,70.23850987,256.7709097
160487753,74.40669435,238.0318005
89020549,-43.43664354,338.3994515
355867695,65.85455064,157.1459367
306362738,-16.96530801,91.08947276
23650642,42.10499219,126.0884702
219380235,-51.76706554,76.7616123
160440924,77.23273029,236.8167821
101955023,-47.15671937,153.7157431
166697854,-53.07022824,35.73734376
427730490,71.50636448,352.2741211
284288080,-53.54641787,106.6498021
261257684,-83.13020375,89.37231506
377304435,55.30367119,287.050197
332660150,-12.11878933,63.03237264
422656370,68.2992142,349.6717574
405700729,-56.89426825,192.0577965
95129101,28.12016785,114.9328477
224298134,57.75246711,185.3393985
52204645,-66.90247008,19.39431617
425163745,-2.505917792,58.89678006
300013921,-68.36888737,107.1339564
229944666,62.20306766,288.3848372
202504234,63.56544796,230.309893
391821647,-70.35727826,82.76477534
219436394,76.64796652,205.594366
179317684,-71.89559735,79.76815428
198186769,62.92506282,245.8180656
260985861,-80.76810648,76.63538783
219205407,-51.46667423,92.83399396
22705558,46.20371485,125.1887773
441765914,75.8822881,261.3752285
286864983,-21.87273108,190.1915392
387664868,50.48185224,323.5503671
100608026,-32.53309029,86.74801462
243185500,19.22587831,16.6540615
233720539,63.4881004,276.3792713
271893367,-73.60615265,112.9656531
150428135,-65.57931155,97.09678659
336456596,62.46500366,334.4343918
294395926,-55.59823731,109.3309735
9348006,39.45781642,150.115134
165317334,-38.10471524,179.2636082
346418409,39.65887602,344.6100927
274215536,42.13156899,99.89814368
470159478,81.73971996,333.3114589
281924357,-74.7632053,129.7570608
274662200,46.86495131,316.8670851
67772767,-7.315684153,63.78682085
100757807,-32.92518426,88.03023748
333607525,-12.28504086,100.3632344
224313733,57.89066913,234.0992727
258801269,66.29075046,287.0250388
445254275,59.38672587,12.21612436
352239069,58.61475682,292.1960689
219015370,70.47656826,223.0928864
394050135,82.24543379,282.7951668
29960110,-14.53748424,42.24697018
29918916,-7.280904542,24.74026651
269424395,60.80122794,350.369483
77031414,-34.61126737,354.1682357
461080504,-61.28981823,159.580244
363914762,-49.00693983,89.23564967
237104103,70.18985053,241.3233637
309791156,-62.64605347,80.05471149
92880568,-19.57504018,83.21585628
219239945,-53.80142561,64.52134409
299780329,-79.75650465,37.53005009
66561343,-11.23536574,86.73822864
183593642,-36.70909898,17.8880171
9725627,-10.11808243,358.4085629
127793615,-43.2984011,218.270246
259126549,69.1130073,291.4118396
229536616,67.82341067,195.8212912
371210825,32.38414683,111.5595692
198241702,64.55871662,249.6970407
53189332,-5.07942814,166.4297348
330799746,34.90109254,193.1310509
207110080,-58.02469944,42.2915006
468574941,74.33134841,16.184842
408137826,6.54605071,78.30044997
40083958,-10.46848611,7.387253493
149788158,-2.498067722,130.7368334
162695785,-53.68830119,190.7205029
248434716,-5.671108938,77.40362722
201186294,37.11222224,56.39016879
47423120,-24.83859731,342.0675012
219850915,69.51937933,256.2802532
355637190,-54.46885636,358.154456
417948359,49.86103901,199.1966264
120757718,36.63262386,286.0410483
66818296,-28.06175262,239.9622874
301051430,-45.06190259,50.03618183
382302241,-58.74520194,83.34888085
237086564,61.55043263,307.3958855
125442121,38.55297509,351.5797035
422756130,72.29644054,21.92071933
159244568,82.44721301,227.1787972
198360694,57.66110046,256.6011932
467179528,65.83380653,197.9981677
399871011,8.980853875,74.5551331
33690636,-16.79193255,93.12235197
238176110,-70.15285455,357.8452142
146520535,-20.24559546,76.64954663
382391899,-10.89806279,43.68805946
396562848,76.55312508,44.3260797
299158887,49.54818079,289.2261924
24094603,-46.06551302,269.6486273
373844472,-67.23300017,81.51685434
16288184,-28.71055964,253.76889
235678745,75.41860529,285.6330443
400323948,-67.99189443,166.0858962
154383539,55.33367413,215.6024567
172464366,-27.57140596,100.1588019
350445771,-56.74053775,85.46748428
86396382,29.6722962,97.63665283
116483734,47.86105052,233.0650472
190223929,41.90081287,98.50298575
17993892,41.02796366,171.274941
127530399,-46.15920078,217.6091217
159742538,37.21182947,268.3043712
28900646,43.03741375,68.59373014
272213425,-45.79944318,180.1651251
232612416,63.10595604,259.0236191
36734222,-9.80627864,154.9083706
351601843,-65.44944126,309.9722426
167714792,-36.67383324,80.455326
376524552,27.21442296,188.9225797
29831208,-67.80649444,66.58254045
232982938,69.62169907,241.5624123
138762614,24.88242621,164.2549881
23814735,38.70577258,210.0444797
175180796,-36.99609108,116.0104412
144401492,35.17178678,178.0465607
288735205,79.25604472,282.1002971
284475976,55.4731477,291.1623398
147660201,-42.8493571,163.9094233
294179385,53.29423852,300.8422542
159107668,44.64739379,289.7397132
181159386,-38.30720058,174.3028705
316769613,-32.86061827,354.6682654
1884091865,61.08505147,290.1084649
33878688,-73.33334532,66.22227968
230127302,70.429639,251.1164875
417931300,60.41837222,186.2752859
125405602,-23.27648521,209.6147128
166184426,-40.33671265,206.1042355
150167117,-62.21982221,93.41367879
257567854,-23.81967822,52.81802906
271722899,-73.45326548,110.3124716
310003988,46.96013337,224.8728253
219698776,71.63703121,135.7340134
452866790,3.338803409,120.5953454
29960109,-14.53784179,42.24929047
230386397,64.22997953,285.7858728
1551345500,55.31315158,277.2918949
224271611,-36.57158249,354.4898542
289580577,61.17352276,252.4698493
229400092,62.52921529,292.4586256
229047362,-27.52220023,195.3599002
321857016,66.34886748,322.9413228
141776043,-21.015737,117.7125426
424435940,45.17201643,274.7010544
403136413,-55.37899864,333.5787807
396368313,-75.83317805,212.8393193
207237016,-59.40015955,49.81635502
360742636,-55.33010515,294.6336536
53735810,-34.98984913,158.2249697
259389219,-51.3965537,68.80383915
348844154,-60.29763777,105.9567277
356919658,57.99289015,273.5807686
278775625,-56.22068384,99.67420173
153951307,68.83626556,201.3823979
55383975,-64.02619534,77.38351415
294869729,-68.98567232,71.7991874
179985715,-38.94870441,14.08042007
158623531,-50.65917138,24.16810887
153065527,-42.24237171,49.26240039
253917293,-31.92423804,337.5006828
367753709,79.06695624,255.4019021
9727392,-10.8849728,358.4447305
92226327,-15.27153976,11.24721458
415969908,-18.91182841,343.710059
9102327,-19.41967188,350.7797807
30312676,-66.39033353,74.28676846
30853470,-66.65515725,75.91542939
160045097,74.41162061,213.0800448
440777904,14.26261379,108.8250809
59003115,13.48353421,57.22529941
116156517,-40.573422,7.709312504
17746821,12.13939964,118.0634082
230387153,65.78539922,285.9215176
35857242,-0.463976852,41.63911135
232038798,-46.82145179,96.74464225
470987100,53.04508676,111.8014993
102192004,-41.38483676,195.7940143
386259537,-12.94475187,127.3872879
300599466,-68.01229188,113.0476299
102195674,-42.5590551,154.1918623
294301883,-17.50347954,203.7581406
423670610,-17.22178471,9.765844442
100097716,-42.30376769,24.0477149
403287048,-62.33398112,332.3578043
382068562,-55.88879648,79.6569268
73540072,16.9924233,211.4595522
248075138,-42.07363747,192.9814917
61538902,-42.06395065,176.2989841
167418903,-67.64897766,99.62083118
44631965,35.86481371,22.23622505
434234955,14.94485172,63.81107873
446549906,-58.69679985,286.7965083
188570092,-16.99994118,339.0263291
14165625,-37.70868115,78.03709953
79395355,-51.30990832,320.0541674
289590465,65.29411639,253.4429128
300557619,-71.59562663,112.5995415
231736113,-48.40897299,82.12795773
175532955,-39.93096141,45.90597377
236445129,31.66100824,314.2684944
275248683,2.116379621,147.9706481
19025965,12.88345554,119.6279376
367739494,80.04560106,250.3834485
437248515,-19.05478237,169.438991
237200747,74.89113284,293.0327081
284441182,61.21362621,10.08870877
204376737,-22.67396597,348.1572369
279740441,-64.54858176,51.50468699
150247134,-62.64855259,94.16747847
123958679,-7.13131297,103.6785803
260128333,-59.54113338,92.13319962
71612483,31.40194655,202.2946652
348770361,-82.31639106,46.68607308
231728511,-51.35705344,81.44424572
278199349,-79.50416686,110.890425
391904697,-72.55886274,106.4773221
77031413,-34.61185484,354.1701766
120610833,-35.99826316,5.237475162
374829238,-65.6339403,88.33744896
286865921,-19.28429731,190.1520615
200322593,-47.93764704,76.31011958
219698950,-23.35484116,175.5253354
369457671,-37.90434842,311.6435094
224245334,-41.1715283,353.3574034
336732616,-24.42876106,312.4574386
253728991,-40.11174441,282.1404385
139285832,-44.87632423,348.0587335
32497972,-24.24385643,84.10884938
347329162,23.05567499,183.3662118
321668398,53.02124495,264.2630504
219195044,-53.82348437,92.39174039
206474443,-47.91817014,57.33680905
141527965,-75.68890937,87.71420942
184240683,-41.27715155,359.3489857
33595516,-29.42179754,28.71543321
341815197,54.41594741,267.307159
177115354,-69.86711567,103.7549467
299798795,-80.89922175,37.19348343
270468559,6.097226531,135.3443709
308098254,-17.657746,168.2928808
270507305,-79.71584786,98.89333534
55652896,-63.26008746,73.98023014
169532369,-13.60561457,78.09887562
120247528,-58.45925531,280.184392
232641326,56.38169393,281.4491427
177162886,-71.52310977,104.49254
233503636,77.34403915,251.2356486
115524421,44.30265265,254.1305832
198212955,60.19609815,248.5532823
388104525,-65.19385123,55.93342241
35516889,-45.65918222,148.4169854
279425357,-57.61864453,104.991042
373693175,44.91533252,188.2662755
149990841,-64.81954807,90.66251819
158561566,47.33305,287.708814
321669174,53.02570341,264.3030651
900715901,75.54700493,173.9897375
55488511,-10.27202948,59.01716968
138968089,40.98669336,295.1011006
207425167,58.29455276,242.7477166
11996814,65.28922445,31.17081836
381979901,-59.53574024,77.60538545
309257814,-63.21348639,124.2695571
279982557,66.29390036,297.3940872
321011127,-41.51437676,43.54616391
152147232,-39.46211762,169.9096602
281459670,-59.94256816,5.618716792
307734817,28.05654883,171.5971258
151825527,-39.32779334,167.9903888
265612438,-55.97878193,333.1747607
149010208,-31.33439593,3.394101053
42015200,-39.14255651,24.21597634
288636599,79.23830696,279.7444146
99493790,-23.30573084,317.6396691
427348923,-0.207847747,83.53199119
178289267,-19.05675743,60.94833555
237099296,68.93745667,240.3013952
37718056,-10.97641611,4.14633883
140830390,-72.91413906,75.62728195
271596225,-74.60254414,108.5617346
272672133,67.45246367,234.2421808
229750058,66.30291716,280.6792025
116264089,37.54617695,268.0292438
332477926,57.44782394,265.5943747
13021029,-26.05415743,75.29966129
159951311,-41.30212903,49.56226473
439456714,-20.9522044,19.07723069
21744120,33.0124831,256.3464483
294780517,-67.98113462,71.24584942
231081369,-66.91636648,68.07365172
38510224,-61.94246153,62.51607883
237924601,-63.05379898,57.55372119
73717937,-47.61369106,192.1897723
144336525,-46.86658006,356.1149099
198108326,43.4935007,209.3894452
32283946,-31.67080489,24.1726405
150428703,-64.59645752,97.16650732
170102285,-42.76185169,101.1275562
54962195,-8.510725505,160.0664715
114749636,-22.15320158,359.1915363
350332997,-54.1912051,84.08152688
268766053,-20.66187824,31.90920571
281710229,-55.9226141,11.48464224
229141709,-51.29687184,26.37669827
322307342,-58.90475687,15.00588928
163539739,35.64882678,320.4789187
364395234,-61.87990607,116.5014203
393940766,-38.15971721,338.3206809
238197638,-72.79378746,57.48896998
183120439,-75.19887797,16.77834703
371234684,37.14065078,110.1685677
380886535,0.347114529,19.4611657
139528693,-22.11641776,63.75626832
402026209,-42.06140263,353.5628576
220459826,-55.92920641,74.86803396
237914496,-65.19910887,56.17520315
198385543,54.52693851,257.9554217
236887394,65.16208081,303.3817402
53458803,-29.05862378,102.8475055
207425203,58.4770441,242.9193161
233633993,60.15419287,284.7675101
158588995,-36.85809294,164.5874378
77156657,-38.9683207,68.13648348
261108236,-80.81567449,83.27608665
459969957,65.74711792,254.8169106
455096220,4.787060403,123.2507444
220435095,-57.51354856,73.64143356
139733308,-21.48196186,67.22284663
269892793,33.31268849,44.29282879
260640693,-58.320665,97.820376
210873792,-31.37306928,245.9055783
160148385,-47.36064526,1.046406972
1449640,-35.20261053,75.17161407
13023378,-28.00783779,347.0535963
410153553,-69.16897804,340.4921556
118956453,-20.72037349,135.4163488
229490898,64.79194423,296.2573635
88996391,36.1965953,263.9444545
151959065,-36.45940317,168.9985142
150430484,-61.15048678,97.14324506
232650365,54.91037358,281.7677034
394698182,-83.08858219,54.98854895
144276942,-44.80882279,353.9040839
201604954,-54.89318069,285.0964873
258510872,66.15597068,304.6652174
38509907,-62.85137093,62.37839537
33831980,-76.09769327,63.41682489
300710077,-71.30440219,115.2684842
139285736,-45.01713267,348.039821
66413476,-33.51218291,13.87701755
140691463,-76.6805246,73.70122089
145750719,-14.99176269,341.3640181
162922904,-44.08869372,171.8451038
155986102,-50.14012947,7.329892694
441075486,-15.61200396,359.7590152
190998418,42.06137313,7.053932152
339522221,-63.5655937,296.6882543
52640302,-32.85838298,101.1150217
157586003,40.01868945,279.2624236
231289421,-53.66555434,43.87544679
233211762,70.7843862,266.6862177
117979897,-17.11516519,71.82440073
144301052,-42.01025894,354.2974935
228381868,-17.0775809,357.5805211
277634430,-72.98484464,164.1133095
69838258,-21.94567939,337.9216327
322270620,-87.32155811,296.8298126
364074068,77.63618758,306.329027
160578764,-38.74454027,223.6587147
237920046,-63.33730083,56.73432362
141527579,-76.6202899,87.73613394
312862941,55.69794753,15.32175969
327952677,-13.27159252,359.0917782
316937670,-56.34467193,356.4903686
112099249,-30.3481311,209.5170318
220459976,-56.39405721,74.69714345
229781583,69.63330099,283.5356465
